ChannelPartnerID,Month,Year,Brand,Sales
10174,7,2022,B4,3493
10174,10,2021,B5,19120
10174,2,2022,B3,4914
10175,6,2022,B5,1155
10175,4,2022,B3,11681
10175,10,2021,B3,16993
10175,12,2021,B5,7932
10175,7,2021,B1,7961
10175,8,2021,B5,23198
10176,5,2022,B1,50748
10176,11,2021,B5,36181
10176,5,2021,B5,2389
10176,10,2022,B4,16146
10176,9,2021,B3,56771
10177,4,2021,B2,49639
10177,2,2021,B4,55762
10177,11,2021,B4,6252
10177,3,2021,B4,59215
10177,7,2022,B5,27109
10177,4,2022,B1,6200
10177,9,2021,B4,2806
10177,6,2022,B3,9543
10177,7,2021,B3,10875
10177,8,2022,B5,18974
10178,2,2021,B5,19010
10179,12,2021,B2,18609
10179,10,2021,B5,7888
10179,2,2022,B5,6394
10180,8,2021,B2,15328
10180,11,2021,B4,25421
10180,7,2022,B1,28896
10180,6,2022,B1,64082
10180,11,2021,B1,18949
10180,10,2022,B5,8923
10181,11,2022,B3,50164
10181,10,2021,B2,35807
10181,2,2021,B5,15367
10181,1,2021,B5,6588
10181,1,2021,B4,21431
10182,8,2021,B5,11634
10182,11,2021,B1,41554
10182,4,2021,B5,6672
10182,5,2022,B5,34357
10182,6,2022,B4,24136
10182,11,2021,B5,11681
10182,12,2021,B2,8944
10182,10,2021,B4,5276
10183,1,2022,B3,43772
10183,7,2022,B2,23645
10183,1,2022,B5,9044
10183,7,2022,B1,9056
10184,3,2021,B1,47508
10184,4,2021,B5,13253
10185,1,2022,B5,6804
10185,5,2021,B4,19155
10185,6,2021,B2,57856
10186,9,2022,B4,71481
10186,8,2021,B3,6399
10186,6,2021,B5,2875
10186,11,2021,B5,30196
10186,4,2022,B5,52172
10187,10,2022,B5,4083
10187,11,2022,B3,6039
10187,9,2021,B3,6982
10187,5,2021,B1,10271
10187,1,2022,B2,28183
10187,4,2021,B4,29601
10188,4,2022,B3,32573
10188,5,2022,B4,52791
10188,9,2021,B3,6968
10188,8,2022,B5,14827
10188,3,2022,B5,12502
10189,8,2021,B5,42560
10189,9,2022,B4,44112
10189,8,2021,B4,7860
10189,5,2022,B1,7416
10189,1,2021,B3,54602
10189,9,2022,B1,8999
10189,7,2021,B3,31935
10189,12,2021,B2,17669
10189,12,2021,B5,11185
10189,2,2021,B5,11813
10189,2,2021,B1,22743
10190,11,2021,B2,38831
10190,12,2022,B4,21034
10190,4,2021,B5,14039
10190,6,2021,B1,27846
10190,1,2022,B4,48074
10190,10,2022,B5,11962
10190,3,2021,B5,35453
10190,6,2022,B1,28311
10191,2,2021,B1,31863
10191,5,2022,B2,44171
10191,2,2021,B5,29023
10192,9,2022,B4,28875
10192,10,2022,B3,10474
10192,4,2021,B1,1412
10192,3,2022,B4,17105
10192,5,2021,B2,9161
10192,8,2022,B1,30001
10192,4,2021,B4,40049
10193,8,2022,B3,8170
10193,8,2022,B1,17423
10193,5,2022,B2,15257
10193,10,2022,B3,29821
10193,7,2021,B2,8025
10193,4,2021,B5,14549
10193,2,2021,B2,7761
10193,7,2022,B2,37484
10193,4,2021,B3,39678
10194,6,2021,B5,15444
10194,8,2021,B1,16314
10194,1,2022,B2,11515
10194,1,2022,B2,24093
10194,12,2021,B3,9733
10194,7,2022,B3,9585
10195,1,2021,B1,27570
10195,6,2022,B1,40443
10195,2,2022,B4,4043
10195,11,2021,B1,34490
10195,7,2022,B2,3979
10195,3,2022,B5,15753
10195,9,2022,B2,31576
10195,11,2021,B3,23636
10195,9,2021,B4,11148
10195,12,2021,B1,23065
10195,1,2021,B1,36978
10195,1,2021,B2,10290
10196,8,2021,B3,11121
10196,10,2021,B1,37298
10196,6,2021,B5,3851
10196,9,2021,B5,14966
10196,9,2022,B4,69396
10197,4,2021,B4,16066
10197,4,2022,B4,29424
10197,1,2021,B3,11241
10197,4,2021,B1,17869
10197,4,2022,B4,18258
10197,10,2021,B3,52976
10198,5,2022,B4,6437
10198,6,2022,B1,4812
10198,8,2022,B3,9424
10198,5,2021,B5,27427
10198,10,2022,B1,21997
10199,12,2022,B1,26904
10199,12,2022,B4,5807
10199,11,2021,B3,55834
10200,8,2021,B1,37772
10200,1,2021,B5,14282
10200,1,2022,B1,12505
10200,3,2022,B1,30785
10200,6,2021,B3,34624
10201,1,2022,B4,10481
10201,4,2021,B5,55254
10201,7,2021,B4,37283
10201,4,2022,B1,45213
10202,8,2022,B4,23026
10202,1,2022,B5,14275
10202,5,2022,B1,12631
10202,1,2022,B5,9754
10202,8,2021,B1,9641
10202,12,2022,B2,13672
10202,11,2022,B2,30114
10203,7,2021,B1,27725
10203,10,2022,B4,35928
10203,1,2022,B3,1075
10203,3,2021,B4,42885
10203,6,2021,B1,6173
10203,5,2022,B3,8935
10204,9,2022,B1,23870
10204,2,2021,B3,13231
10204,2,2021,B2,14644
10204,7,2021,B5,21069
10204,1,2021,B3,22162
10204,4,2021,B2,11511
10204,5,2021,B2,62715
10204,6,2022,B3,36572
10204,12,2022,B5,37669
10204,5,2021,B1,45656
10204,6,2021,B1,15209
10205,6,2022,B2,14417
10205,5,2022,B4,6160
10205,3,2022,B5,11522
10205,11,2021,B3,24365
10205,11,2021,B2,11996
10206,11,2021,B3,46451
10206,8,2021,B3,12332
10206,4,2021,B1,20289
10206,6,2021,B1,31867
10206,11,2022,B5,9594
10206,3,2021,B4,7265
10206,7,2021,B2,14604
10206,4,2021,B3,15731
10207,7,2022,B4,62798
10207,4,2021,B1,12063
10207,10,2021,B5,30244
10207,3,2021,B4,48246
10207,3,2021,B3,45345
10207,3,2021,B4,18082
10207,5,2022,B4,9760
10207,3,2022,B4,5727
10207,10,2021,B5,47354
10208,10,2021,B2,29555
10208,9,2022,B4,3961
10208,1,2022,B1,49392
10208,8,2022,B4,9681
10208,11,2021,B1,6731
10208,3,2022,B5,13639
10208,3,2021,B2,18845
10208,6,2021,B3,10340
10208,11,2021,B5,14079
10208,3,2022,B3,7127
10208,3,2021,B4,13165
10208,12,2022,B5,25920
10208,4,2022,B2,23363
10208,6,2022,B3,8451
10208,8,2022,B3,2713
10209,6,2022,B5,4858
10209,10,2021,B3,29146
10209,11,2021,B5,56977
10209,9,2021,B2,9238
10210,11,2022,B5,13120
10210,10,2021,B5,6439
10210,10,2022,B2,22002
10210,10,2022,B3,12941
10211,1,2022,B5,17135
10211,7,2022,B1,38094
10211,6,2021,B3,44456
10212,3,2021,B2,65747
10212,2,2022,B3,11940
10212,11,2022,B5,4587
10212,3,2021,B2,28786
10212,3,2021,B3,16755
10212,6,2021,B3,17699
10212,6,2021,B2,13169
10213,8,2022,B5,27377
10213,7,2021,B5,27503
10213,12,2022,B5,15318
10214,11,2022,B5,29725
10214,5,2022,B3,6765
10214,5,2022,B3,5748
10214,9,2021,B1,24114
10214,2,2022,B5,8812
10215,4,2022,B5,20231
10215,11,2021,B4,21580
10216,4,2022,B2,12581
10216,5,2022,B5,2101
10216,7,2021,B4,37097
10217,7,2021,B4,24171
10217,8,2021,B3,15087
10217,8,2022,B3,34234
10217,9,2022,B2,16650
10217,2,2022,B1,42419
10217,7,2022,B2,28023
10217,4,2021,B1,20316
10217,6,2022,B5,7850
10217,8,2022,B2,38012
10217,7,2022,B3,31371
10218,11,2022,B3,4842
10218,5,2022,B4,7264
10218,12,2022,B5,11490
10218,7,2021,B1,58031
10219,5,2021,B1,57215
10219,9,2022,B2,42992
10219,8,2021,B3,34115
10219,5,2021,B4,11566
10220,6,2022,B7,27797
10220,11,2022,B4,30277
10220,1,2021,B7,5386
10220,8,2022,B1,4674
10220,11,2021,B4,15040
10220,10,2022,B3,22207
10221,6,2021,B5,16462
10221,1,2021,B2,9833
10221,7,2021,B3,16307
10222,2,2022,B3,10724
10222,5,2022,B1,2416
10222,11,2021,B5,28683
10223,7,2022,B1,53297
10223,1,2021,B2,11687
10223,10,2022,B1,5814
10223,2,2022,B1,4140
10223,4,2022,B3,46534
10224,8,2021,B4,22589
10224,10,2022,B2,7994
10224,1,2022,B2,4120
10225,2,2022,B5,15598
10225,10,2021,B3,31233
10225,4,2022,B3,15011
10226,5,2022,B4,2169
10226,11,2021,B1,15681
10226,11,2022,B5,10933
10226,2,2021,B1,19688
10226,6,2022,B4,21920
10227,5,2022,B4,10230
10227,7,2022,B2,20594
10227,6,2022,B4,16539
10227,9,2022,B2,5079
10227,5,2022,B4,22691
10227,9,2021,B4,40563
10228,8,2021,B5,8602
10228,5,2022,B1,6611
10228,5,2022,B3,13297
10228,8,2022,B4,21191
10228,2,2022,B1,20873
10228,1,2022,B5,16301
10229,5,2022,B5,7363
10229,6,2021,B2,3393
10229,4,2022,B1,15926
10229,5,2021,B5,50030
10229,9,2021,B1,4009
10229,10,2022,B3,42734
10230,12,2021,B3,28539
10230,7,2021,B5,48477
10230,6,2022,B2,10989
10231,10,2022,B2,13764
10231,5,2021,B2,66545
10231,6,2022,B2,21680
10231,4,2021,B1,57060
10231,12,2021,B5,26622
10231,9,2021,B3,26414
10231,6,2021,B3,47530
10231,3,2021,B1,17958
10232,2,2022,B1,36261
10232,7,2021,B4,13487
10232,12,2022,B5,9198
10232,2,2022,B2,55468
10232,12,2021,B4,1580
10232,8,2022,B3,11957
10233,7,2022,B4,14125
10233,12,2022,B2,10017
10233,10,2022,B3,7345
10233,3,2021,B3,18365
10233,12,2022,B3,44549
10233,10,2021,B4,5253
10233,3,2022,B2,45875
10233,4,2022,B2,16848
10233,3,2022,B3,2816
10234,5,2022,B3,10269
10234,6,2022,B2,66032
10234,11,2021,B1,68811
10234,11,2022,B5,32493
10234,5,2022,B4,17099
10234,11,2022,B5,31137
10234,3,2022,B3,11693
10235,3,2022,B5,29379
10235,11,2021,B2,17540
10235,12,2021,B3,6435
10235,4,2022,B1,15155
10235,10,2021,B1,13964
10235,6,2021,B5,43546
10235,1,2021,B5,11493
10236,4,2022,B1,22862
10236,5,2022,B5,42784
10237,7,2022,B4,7763
10237,10,2021,B3,29417
10237,12,2021,B2,40132
10237,9,2021,B4,10535
10237,7,2021,B1,30410
10237,12,2021,B5,28937
10238,2,2021,B4,5131
10238,6,2021,B2,31460
10238,2,2021,B4,36378
10238,9,2021,B5,63404
10239,4,2021,B4,28984
10239,2,2022,B3,38787
10239,3,2022,B5,20586
10239,2,2021,B4,14961
10240,3,2021,B5,18816
10240,9,2021,B4,53247
10240,9,2021,B2,27656
10240,11,2021,B3,27417
10241,7,2021,B3,11239
10241,10,2022,B1,25066
10241,12,2022,B4,32299
10241,4,2022,B4,9483
10241,8,2022,B5,36300
10241,5,2021,B4,14468
10242,3,2021,B4,13932
10242,8,2022,B3,3815
10242,2,2021,B2,27632
10242,10,2022,B5,11567
10242,3,2022,B1,17758
10242,3,2022,B5,25835
10242,3,2022,B2,20217
10242,7,2021,B1,6078
10242,2,2022,B3,17475
10242,10,2021,B1,49333
10242,8,2021,B1,40478
10242,5,2022,B1,25680
10242,10,2021,B1,11379
10242,3,2022,B5,1755
10242,4,2021,B4,7675
10243,10,2022,B5,52896
10243,7,2022,B2,13146
10243,3,2021,B2,4249
10243,11,2022,B4,48848
10243,4,2022,B2,7915
10243,3,2022,B5,16219
10244,6,2022,B5,6981
10244,1,2021,B5,28970
10244,10,2021,B3,19621
10244,11,2022,B1,9566
10244,2,2022,B1,33616
10244,6,2021,B4,6536
10244,4,2021,B5,3679
10245,9,2021,B4,15556
10246,12,2021,B2,26155
10246,12,2021,B3,49206
10247,6,2022,B5,14335
10247,1,2021,B5,54711
10247,12,2022,B1,28892
10247,4,2022,B1,2661
10247,11,2022,B2,3444
10247,11,2022,B4,29211
10247,1,2022,B3,3967
10248,11,2022,B6,46618
10248,9,2022,B4,37623
10248,9,2021,B4,12533
10248,8,2021,B2,39936
10248,3,2021,B5,5127
10248,11,2021,B5,48705
10249,9,2021,B7,45043
10249,4,2021,B5,17098
10249,2,2021,B5,47350
10249,7,2022,B4,29979
10249,4,2022,B5,7052
10249,1,2022,B2,8611
10249,4,2022,B5,24294
10250,1,2021,B4,34245
10250,6,2022,B5,9848
10250,7,2021,B3,6937
10250,3,2022,B1,58375
10251,12,2022,B1,64782
10251,2,2021,B1,14745
10251,10,2022,B3,64341
10251,11,2022,B4,31606
10251,10,2022,B5,45432
10252,3,2021,B4,58291
10252,12,2021,B3,22787
10252,4,2021,B2,12377
10252,10,2021,B3,5960
10252,10,2022,B4,51471
10253,7,2022,B1,55514
10253,5,2021,B4,17380
10253,10,2022,B3,69097
10253,9,2022,B3,2514
10253,10,2022,B1,5189
10253,9,2021,B2,11485
10253,4,2021,B5,15725
10253,5,2022,B5,5008
10253,6,2022,B2,21327
10253,5,2021,B3,18813
10254,9,2022,B5,12058
10254,9,2022,B5,47147
10254,9,2022,B1,13787
10254,11,2022,B5,29353
10254,10,2021,B2,4808
10254,9,2021,B5,8226
10255,11,2021,B5,39885
10255,7,2021,B3,16194
10255,8,2021,B3,40666
10255,3,2021,B2,4163
10255,10,2022,B5,7559
10255,5,2022,B3,38743
10256,8,2021,B4,14952
10256,2,2021,B5,10057
10256,11,2022,B2,9446
10256,6,2021,B2,39342
10256,7,2021,B4,32653
10256,11,2021,B5,7788
10256,12,2022,B2,48184
10256,1,2022,B4,45503
10257,2,2021,B1,21724
10257,8,2022,B4,7806
10257,8,2021,B5,42857
10257,3,2022,B3,8155
10258,5,2021,B3,46944
10258,7,2021,B3,6897
10258,10,2022,B1,4844
10258,7,2022,B1,5036
10258,2,2022,B5,4605
10258,1,2022,B5,5568
10258,3,2022,B5,3474
10258,11,2021,B4,41488
10258,12,2021,B3,6287
10258,11,2022,B5,7872
10259,1,2022,B3,22362
10259,8,2021,B1,26348
10259,6,2021,B4,7718
10259,8,2021,B1,6542
10260,12,2022,B3,13135
10260,2,2022,B3,19961
10260,3,2022,B1,5812
10260,4,2022,B1,62683
10260,11,2022,B1,11947
10261,12,2021,B2,16571
10261,12,2022,B3,16536
10261,3,2021,B2,8075
10262,11,2022,B2,5794
10262,9,2021,B3,39771
10262,7,2021,B5,13027
10262,6,2022,B2,6031
10262,1,2021,B2,28408
10262,5,2021,B3,25627
10263,12,2021,B5,10969
10263,3,2022,B5,31252
10263,10,2021,B4,37301
10263,12,2021,B4,20539
10263,2,2021,B3,17429
10264,9,2021,B1,16312
10264,3,2021,B4,22784
10264,1,2021,B5,49551
10265,2,2022,B4,12456
10265,6,2021,B1,16935
10265,3,2021,B5,7183
10265,6,2021,B1,22064
10265,9,2022,B4,37501
10266,4,2022,B3,6849
10266,5,2022,B5,29199
10266,3,2022,B1,23734
10266,10,2022,B2,25138
10266,9,2021,B5,39177
10267,1,2021,B5,53471
10267,12,2021,B3,25569
10267,6,2022,B3,27272
10267,3,2021,B2,13504
10267,8,2021,B2,21066
10267,5,2022,B2,9239
10267,6,2021,B1,43608
10267,8,2021,B1,37139
10268,6,2022,B6,6449
10268,4,2021,B4,25449
10268,9,2022,B1,8481
10268,3,2022,B3,59897
10268,1,2022,B2,21354
10268,5,2021,B1,15561
10269,1,2021,B4,31290
10269,12,2022,B5,57099
10269,3,2022,B4,30475
10269,2,2022,B5,20437
10269,3,2022,B4,6110
10270,6,2022,B3,13672
10270,8,2022,B4,56780
10270,1,2021,B3,7944
10270,3,2022,B4,4765
10270,4,2021,B4,1935
10270,10,2022,B3,37928
10271,2,2021,B1,16545
10271,7,2022,B2,33888
10272,4,2021,B2,36478
10272,4,2022,B5,9739
10272,12,2021,B5,37768
10272,3,2022,B3,9270
10273,4,2021,B1,25315
10273,8,2021,B1,47411
10273,2,2021,B1,4544
10274,6,2022,B4,41907
10274,12,2022,B4,13021
10274,5,2021,B3,14373
10274,7,2021,B1,4777
10274,10,2021,B4,27168
10274,11,2021,B5,14631
10274,1,2021,B1,23730
10275,1,2021,B3,14241
10275,5,2021,B1,10981
10275,2,2021,B5,10566
10275,4,2022,B4,22923
10275,4,2021,B2,34670
10275,7,2021,B4,12691
10276,8,2021,B4,57569
10276,1,2021,B2,7381
10277,6,2022,B2,3213
10277,6,2022,B3,5067
10277,11,2021,B1,31345
10278,5,2022,B7,38952
10278,8,2022,B3,9181
10278,4,2021,B2,19473
10278,1,2022,B4,20137
10278,6,2021,B5,48675
10278,3,2021,B2,27582
10278,11,2022,B1,4871
10279,10,2021,B4,12039
10279,2,2021,B4,7836
10279,1,2022,B1,26999
10279,11,2022,B1,62491
10279,8,2022,B2,18522
10279,10,2022,B2,11341
10279,6,2022,B4,14988
10280,4,2021,B2,7757
10280,7,2021,B4,22373
10281,6,2021,B5,17593
10281,8,2021,B4,19865
10281,4,2022,B3,9253
10281,5,2022,B3,12227
10282,7,2022,B2,42726
10282,12,2021,B1,4759
10282,7,2021,B2,34214
10282,8,2021,B5,24913
10282,8,2021,B1,18006
10282,7,2021,B2,16829
10282,5,2022,B5,31307
10282,6,2021,B1,37065
10283,4,2021,B1,27907
10283,12,2021,B3,9339
10283,2,2021,B5,5938
10284,11,2021,B2,9321
10284,5,2021,B2,6125
10284,5,2022,B3,18781
10284,1,2021,B1,28901
10284,6,2021,B2,62851
10285,12,2022,B1,6244
10285,9,2022,B5,23753
10285,7,2021,B2,13441
10285,3,2021,B4,7618
10285,3,2021,B5,27453
10285,10,2021,B4,39565
10286,5,2022,B4,48284
10286,7,2021,B4,23491
10286,1,2021,B5,13082
10286,9,2021,B1,7321
10286,4,2022,B1,17246
10286,12,2021,B2,2782
10287,3,2021,B5,12167
10287,12,2021,B3,14890
10287,5,2021,B2,23449
10287,1,2022,B5,15023
10287,12,2021,B2,9188
10287,5,2022,B3,2593
10287,9,2021,B1,28333
10287,12,2021,B3,32045
10287,4,2021,B5,22143
10288,4,2021,B2,31007
10288,4,2021,B4,8388
10288,2,2022,B1,6457
10288,6,2022,B2,15260
10288,11,2021,B2,23573
10289,3,2021,B4,8096
10289,9,2021,B2,25400
10289,7,2022,B5,12258
10289,5,2021,B1,17604
10290,12,2022,B1,19987
10290,12,2021,B2,64825
10290,7,2021,B1,13341
10290,1,2022,B5,28179
10290,3,2022,B1,6775
10290,12,2021,B3,52642
10290,2,2022,B4,6768
10290,2,2022,B4,20952
10290,6,2022,B3,21269
10290,10,2021,B2,6619
10291,1,2022,B1,10653
10291,10,2022,B5,18157
10291,11,2022,B4,27113
10291,5,2022,B4,20634
10291,11,2021,B2,2896
10292,2,2022,B4,38103
10292,5,2021,B4,42143
10292,7,2021,B2,11719
10292,11,2021,B3,11835
10292,2,2021,B2,11523
10292,3,2021,B4,30150
10293,7,2022,B7,30657
10293,6,2022,B2,27065
10293,1,2021,B1,56094
10293,5,2022,B2,22530
10293,1,2021,B4,6965
10293,7,2021,B4,16734
10293,9,2021,B5,24470
10294,12,2021,B1,31313
10294,5,2022,B4,24469
10294,11,2021,B3,26149
10294,8,2021,B1,29367
10294,5,2022,B5,16592
10295,9,2022,B2,43257
10295,7,2021,B1,3595
10295,4,2021,B1,14048
10295,8,2021,B4,8805
10295,2,2022,B3,20247
10295,8,2022,B3,46927
10295,11,2021,B1,66822
10295,10,2021,B1,61179
10295,5,2022,B2,3584
10296,10,2022,B3,5796
10296,9,2022,B2,4371
10296,2,2021,B5,15569
10296,3,2022,B4,27199
10297,5,2021,B3,12209
10297,1,2021,B2,19219
10297,4,2022,B2,16185
10297,11,2022,B3,38925
10298,10,2021,B5,17768
10298,1,2021,B5,39268
10298,8,2021,B5,26838
10298,7,2021,B4,9239
10298,5,2021,B2,8974
10298,8,2022,B5,34974
10299,10,2022,B1,12684
10299,2,2021,B4,11533
10299,10,2021,B4,7953
10300,10,2022,B1,26869
10300,12,2021,B4,46075
10300,1,2021,B1,35726
10300,2,2021,B5,12288
10300,9,2022,B1,26356
10300,9,2022,B2,13043
10300,4,2021,B3,40222
10300,11,2021,B4,8897
10301,12,2021,B4,71670
10301,11,2021,B2,3160
10301,8,2022,B4,19178
10301,12,2022,B3,32268
10301,9,2022,B3,9415
10301,4,2022,B2,47732
10302,12,2022,B5,26815
10302,1,2022,B3,40373
10302,7,2021,B1,1122
10302,7,2022,B4,58483
10302,12,2022,B5,9340
10303,12,2022,B3,11801
10303,3,2022,B5,17110
10303,7,2021,B3,4171
10303,3,2021,B5,17701
10303,11,2021,B1,10039
10303,8,2021,B1,14784
10303,3,2022,B1,6738
10303,1,2021,B1,4545
10303,3,2021,B2,14021
10303,6,2021,B1,7049
10303,5,2021,B4,62893
10304,1,2021,B2,62443
10304,5,2021,B1,26260
10304,9,2021,B2,33800
10304,7,2022,B1,18696
10304,5,2022,B3,5830
10305,6,2022,B3,15938
10305,11,2022,B3,7103
10305,12,2022,B4,24516
10305,8,2021,B5,4797
10306,6,2021,B1,19933
10306,10,2021,B2,7129
10306,7,2021,B2,6381
10307,10,2022,B1,46779
10307,9,2021,B4,12657
10307,6,2022,B2,19206
10308,6,2022,B5,6082
10308,4,2021,B2,7328
10308,3,2021,B5,20210
10309,11,2022,B4,6866
10309,12,2021,B2,14901
10309,7,2022,B1,23565
10309,3,2022,B5,16788
10309,2,2021,B1,16548
10309,3,2021,B3,3506
10309,7,2021,B3,35509
10309,7,2022,B3,5598
10309,5,2022,B3,58567
10309,2,2021,B5,8134
10309,10,2022,B4,33142
10309,8,2021,B5,16941
10310,9,2022,B5,9280
10310,11,2022,B4,35171
10310,4,2022,B5,9761
10310,4,2022,B1,1498
10311,4,2022,B2,25794
10311,3,2021,B4,14515
10311,4,2021,B5,4538
10312,1,2022,B5,28270
10312,6,2021,B2,18974
10312,11,2021,B2,11645
10312,9,2021,B1,9740
10312,5,2021,B3,57176
10312,6,2021,B5,14278
10313,5,2021,B3,49088
10313,3,2021,B5,28547
10313,12,2021,B3,25411
10314,6,2022,B3,33765
10314,8,2021,B3,15678
10314,7,2022,B1,5760
10315,8,2021,B4,10615
10315,6,2021,B3,13785
10315,1,2022,B4,12306
10315,10,2021,B5,13890
10315,3,2022,B2,46680
10315,9,2021,B4,4281
10315,11,2022,B4,15509
10315,5,2021,B3,13387
10315,3,2022,B5,21823
10316,4,2021,B4,62455
10316,3,2021,B1,11354
10316,3,2021,B1,14180
10316,8,2022,B2,2192
10316,10,2021,B5,49005
10316,5,2022,B4,21169
10317,8,2022,B2,36467
10317,4,2021,B3,5554
10317,1,2022,B4,26566
10317,9,2021,B1,11314
10318,10,2021,B2,11449
10318,7,2022,B2,62726
10318,9,2021,B3,6662
10318,10,2021,B1,15806
10318,8,2022,B2,15337
10318,2,2021,B4,14652
10319,11,2021,B6,65240
10319,5,2022,B5,21918
10319,5,2022,B4,9334
10320,8,2021,B2,18838
10320,5,2022,B5,29572
10320,3,2021,B3,37702
10320,9,2022,B2,15144
10321,10,2021,B3,61421
10321,12,2021,B5,14019
10321,10,2021,B2,19322
10321,5,2022,B1,44449
10321,3,2022,B3,6872
10321,6,2021,B3,55215
10322,6,2021,B4,25999
10322,11,2021,B4,49526
10322,6,2022,B5,17605
10322,12,2021,B2,24203
10322,11,2021,B2,16027
10322,10,2022,B5,11432
10323,1,2022,B2,6371
10323,10,2021,B3,42115
10324,1,2021,B7,26642
10324,8,2022,B4,31362
10324,2,2021,B1,15239
10324,10,2022,B1,2700
10324,5,2022,B3,2053
10325,4,2022,B3,20509
10325,6,2021,B2,28633
10325,5,2021,B1,13828
10325,8,2022,B4,41387
10326,2,2022,B5,20161
10326,5,2021,B5,22810
10326,8,2021,B1,21041
10326,9,2021,B4,26903
10326,8,2022,B3,17545
10326,10,2021,B4,33636
10326,3,2021,B2,8654
10326,4,2022,B2,5829
10326,8,2021,B3,28224
10327,8,2022,B2,16138
10327,9,2022,B4,31602
10327,5,2022,B4,9760
10327,1,2022,B5,61941
10327,7,2022,B1,32612
10328,3,2022,B2,21209
10328,4,2022,B3,26435
10328,8,2021,B1,6040
10328,7,2022,B5,32600
10328,10,2021,B2,10544
10328,9,2021,B1,19284
10328,1,2021,B1,36563
10329,1,2021,B4,39042
10329,5,2022,B4,45631
10329,6,2021,B5,16270
10329,3,2021,B1,9240
10329,9,2021,B2,2473
10329,2,2022,B5,35054
10329,10,2021,B5,51624
10330,5,2021,B7,59289
10330,12,2021,B1,2127
10330,11,2021,B2,7331
10330,8,2022,B3,67656
10331,7,2021,B1,43097
10331,5,2021,B5,18153
10331,6,2022,B5,16922
10331,12,2021,B5,25110
10332,8,2021,B3,38417
10332,11,2021,B4,30056
10332,5,2022,B4,7703
10332,8,2022,B4,69141
10332,3,2021,B2,14218
10332,6,2022,B2,10468
10332,10,2021,B2,39195
10333,6,2022,B3,18302
10334,7,2022,B4,34729
10334,8,2021,B4,7190
10334,7,2022,B5,18702
10335,10,2021,B5,32709
10335,11,2021,B3,10307
10335,8,2021,B1,16681
10335,3,2021,B1,48521
10335,7,2021,B4,12359
10335,2,2021,B4,8668
10336,4,2021,B2,11313
10336,11,2022,B3,44602
10336,2,2022,B3,38673
10336,3,2021,B1,3196
10336,12,2022,B2,4145
10337,5,2021,B2,18001
10337,9,2022,B2,13809
10337,8,2021,B1,22364
10337,11,2021,B5,6396
10338,1,2021,B4,13796
10338,4,2021,B1,5786
10338,11,2021,B1,34842
10338,8,2022,B2,9817
10338,4,2022,B4,34627
10339,4,2021,B6,30870
10339,4,2022,B3,31796
10339,10,2021,B5,11476
10339,11,2022,B5,43404
10339,11,2021,B3,3042
10339,9,2021,B1,10881
10339,12,2021,B2,32555
10339,2,2022,B1,14074
10339,1,2022,B1,9237
10339,6,2022,B1,6680
10339,9,2022,B4,27263
10340,12,2021,B1,37256
10340,7,2022,B2,18162
10340,3,2022,B5,11703
10340,8,2022,B1,14953
10340,4,2022,B2,4026
10341,6,2022,B7,8976
10341,9,2022,B5,10796
10341,2,2021,B2,25985
10341,5,2022,B2,49959
10341,4,2021,B4,22856
10341,1,2021,B4,9274
10342,7,2022,B3,14824
10342,12,2021,B1,9441
10342,11,2022,B3,7609
10342,11,2021,B4,25225
10342,2,2022,B4,41518
10343,9,2021,B5,23733
10343,11,2021,B5,12804
10343,2,2021,B2,13563
10343,8,2021,B2,7768
10343,11,2022,B1,14566
10343,12,2022,B4,403
10343,5,2021,B2,63220
10343,11,2022,B4,21462
10343,10,2022,B4,68039
10343,4,2022,B2,7730
10344,4,2022,B3,4875
10344,5,2021,B4,29009
10344,7,2021,B3,48705
10344,12,2022,B1,5266
10345,2,2022,B4,36373
10345,12,2021,B3,9640
10345,11,2021,B4,2978
10346,7,2021,B1,48394
10346,4,2022,B2,9700
10346,2,2022,B2,16723
10346,8,2022,B1,28461
10347,1,2021,B3,51855
10347,3,2021,B3,20949
10347,3,2022,B2,13112
10347,5,2021,B5,10156
10347,4,2022,B2,11730
10348,2,2022,B3,9828
10348,9,2022,B1,19833
10349,7,2022,B5,8926
10349,7,2021,B5,57130
10349,12,2022,B1,12225
10349,4,2022,B4,16399
10349,2,2021,B5,30490
